Count,REP_ID,REP_PLOT,SERIES_NUM,COUNTRY_CODE,BROAD_HABITAT,loi,year,DOM_GRAIN,SOIL_GROUP,CACO3_RANK,northing,easting,latitude,longitude,time,LandCover,precip
3085,724X3,724RPT18,724,ENG,6,17.34520912,1998,UNKN,MEDIUM,VARIABLE(HIGH),547118.8125,372776.8438,54.81817402,-2.425170976,1998,4,1310
3086,724X3,724RPT18,724,ENG,6,18,1978,UNKN,MEDIUM,VARIABLE(HIGH),547118.8125,372776.8438,54.81817402,-2.425170976,1978,4,1310
3087,724X4,724RPT19,724,ENG,6,15,1978,UNKN,MEDIUM,VARIABLE(HIGH),547288.4375,372345.1875,54.81967458,-2.431904463,1978,4,1310
3088,724X4,724RPT19,724,ENG,6,17.71698952,1998,UNKN,MEDIUM,VARIABLE(HIGH),547288.4375,372345.1875,54.81967458,-2.431904463,1998,4,1310
3089,724X4,724RPT19,724,ENG,6,13.64966011,2007,UNKN,MEDIUM,VARIABLE(HIGH),547288.4375,372345.1875,54.81967458,-2.431904463,2007,4,1310
3090,726X1,726RPT16,726,ENG,12,92.1261673,2007,UNKN,MEDIUM TO LIGHT(SILTY),NONE,547892.875,402194.7813,54.82587105,-1.967363488,2007,10,984
3091,726X1,726RPT16,726,ENG,12,95.24220276,1998,UNKN,MEDIUM TO LIGHT(SILTY),NONE,547892.875,402194.7813,54.82587105,-1.967363488,1998,10,984
3092,726X1,726RPT16,726,ENG,12,25,1978,UNKN,MEDIUM TO LIGHT(SILTY),NONE,547892.875,402194.7813,54.82587105,-1.967363488,1978,10,984
3093,726X3,726RPT18,726,ENG,10,86,1978,SAND,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,547459.3125,402240.5625,54.82197465,-1.966654281,1978,10,984
3094,726X3,726RPT18,726,ENG,10,36.67414093,1998,SAND,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,547459.3125,402240.5625,54.82197465,-1.966654281,1998,10,984
3095,726X3,726RPT18,726,ENG,10,45.65908813,2007,SAND,LIGHT(SILTY) TO MEDIUM(SILTY),NONE,547459.3125,402240.5625,54.82197465,-1.966654281,2007,10,984
3096,726X4,726RPT19,726,ENG,10,43.77148056,1998,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,547192.25,402588.9375,54.81957333,-1.961234674,1998,10,984
3097,726X4,726RPT19,726,ENG,10,38,1978,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,547192.25,402588.9375,54.81957333,-1.961234674,1978,10,984
3098,727X1,727RPT13,727,ENG,6,8.510661125,2007,MUD,HEAVY TO MEDIUM,NONE,547972.25,417045.3125,54.82630284,-1.73621372,2007,4,628
3099,727X5,727RPT14,727,ENG,5,4.384582996,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),547114.375,417795.2188,54.81856781,-1.724593922,2007,4,628
3100,729X2,729RPT10,729,ENG,6,10.14721966,2007,MUD,MEDIUM TO LIGHT(SILTY),MOD,547110.125,443727.25,54.81694425,-1.321059855,2007,18,676
3101,729X2,729RPT10,729,ENG,6,12.73233986,1998,MUD,MEDIUM TO LIGHT(SILTY),MOD,547110.125,443727.25,54.81694425,-1.321059855,1998,18,676
3102,732X1,732RPT21,732,SCO,12,95.00895691,2007,SILT,ALL,NONE,562876.6875,222221.5,54.92881583,-4.776062148,2007,12,1250
3103,732X1,732RPT21,732,SCO,12,97.3316803,1998,SILT,ALL,NONE,562876.6875,222221.5,54.92881583,-4.776062148,1998,12,1250
3104,732X1,732RPT21,732,SCO,12,95,1978,SILT,ALL,NONE,562876.6875,222221.5,54.92881583,-4.776062148,1978,12,1250
3105,732X2,732RPT22,732,SCO,12,73,1978,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,562757,222714.3281,54.92791686,-4.768306917,1978,12,1250
3106,732X2,732RPT34,732,SCO,12,95.84007263,1998,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,562757,222714.3281,54.92791686,-4.768306917,1998,12,1250
3107,732X2,732RPT22,732,SCO,12,95.96192932,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,562757,222714.3281,54.92791686,-4.768306917,2007,12,1250
3108,732X3,732RPT23,732,SCO,12,15,1978,SILT,ALL,NONE,562417.875,222228.0156,54.92469998,-4.775676807,1978,5,1250
3109,732X3,732RPT23,732,SCO,12,71.69709778,2007,SILT,ALL,NONE,562417.875,222228.0156,54.92469998,-4.775676807,2007,5,1250
3110,732X3,732RPT23,732,SCO,12,94.7691803,1998,SILT,ALL,NONE,562417.875,222228.0156,54.92469998,-4.775676807,1998,5,1250
3111,732X4,732RPT24,732,SCO,6,92.21372223,1998,UNKN,LIGHT,NONE,562171.9375,222626.1719,54.92263416,-4.769319902,1998,12,1250
3112,732X4,732RPT24,732,SCO,6,15,1978,UNKN,LIGHT,NONE,562171.9375,222626.1719,54.92263416,-4.769319902,1978,12,1250
3113,732X4,732RPT24,732,SCO,6,96.35765076,2007,UNKN,LIGHT,NONE,562171.9375,222626.1719,54.92263416,-4.769319902,2007,12,1250
3114,732X5,732RPT25,732,SCO,6,23.44883919,2007,UNKN,LIGHT,NONE,562243.6875,222843.3125,54.92335528,-4.765980202,2007,4,1250
3115,732X5,732RPT25,732,SCO,6,92,1978,UNKN,LIGHT,NONE,562243.6875,222843.3125,54.92335528,-4.765980202,1978,4,1250
3116,732X5,732RPT25,732,SCO,6,20.49695969,1998,UNKN,LIGHT,NONE,562243.6875,222843.3125,54.92335528,-4.765980202,1998,4,1250
3117,733X1,733RPT13,733,SCO,5,12.45921993,2007,UNKN,LIGHT,NONE,562865.125,237265.1875,54.93384517,-4.541542714,2007,4,1191
3118,733X3,733RPT15,733,SCO,5,13.56175041,2007,SAND,LIGHT TO MEDIUM,NONE,562776.9375,237710.9219,54.93319867,-4.534543339,2007,4,1191
3119,733X5,733RPT17,733,SCO,1,24.86245918,2007,SAND,LIGHT(SANDY),NONE,562336.9375,237895.375,54.92930855,-4.531419268,2007,11,1191
3120,734X1,734RPT17,734,SCO,8,91.05567169,2007,SAND,LIGHT TO MEDIUM,NONE,562864.5,252156.9375,54.93847546,-4.309328482,2007,8,1443
3121,734X2,734RPT18,734,SCO,8,17.03893089,2007,SAND,LIGHT TO MEDIUM,NONE,562713.1875,252731.1094,54.9372867,-4.300296262,2007,8,1443
3122,734X4,734RPT20,734,SCO,12,66.96630096,2007,SAND,LIGHT TO MEDIUM,NONE,562208.5625,252499.1094,54.93268712,-4.303655202,2007,11,1443
3123,734X5,734RPT21,734,SCO,12,90.86048889,2007,SAND,LIGHT TO MEDIUM,NONE,562564.3125,252133.0156,54.935773,-4.309546991,2007,8,1443
3124,735X1,735RPT25,735,SCO,5,21.85659027,2007,UNKN,LIGHT,NONE,562827.75,267071.4375,54.94234399,-4.076679252,2007,4,1483
3125,735X2,735RPT26,735,SCO,5,11.26070976,2007,UNKN,LIGHT,NONE,562753.0625,267582.0938,54.94180914,-4.068678746,2007,4,1483
3126,735X3,735RPT27,735,SCO,1,94.99797058,2007,SILT,ALL,NONE,562594.0625,267713.0313,54.94041601,-4.066562931,2007,2,1483
3127,735X4,735RPT28,735,SCO,5,24.60454941,2007,UNKN,LIGHT,NONE,562353.125,267509.5625,54.93819828,-4.069625632,2007,4,1483
3128,735X5,735RPT29,735,SCO,5,13.65252972,2007,SAND,LIGHT TO MEDIUM,NONE,562240.1875,267257.8438,54.93711713,-4.07349973,2007,4,1483
3129,737X1,737RPT19,737,SCO,5,9.870500565,1998,COARSE,LIGHT(SANDY),NONE,562853.875,297231.1563,54.94970873,-3.606101333,1998,4,1482
3130,737X1,737RPT19,737,SCO,5,8.499984741,2007,COARSE,LIGHT(SANDY),NONE,562853.875,297231.1563,54.94970873,-3.606101333,2007,4,1482
3131,737X1,737RPT19,737,SCO,5,7,1978,COARSE,LIGHT(SANDY),NONE,562853.875,297231.1563,54.94970873,-3.606101333,1978,4,1482
3132,737X3,737RPT21,737,SCO,5,15.00726032,1998,SAND,LIGHT,NONE,562374.1875,297247.5313,54.94540322,-3.605673951,1998,4,1482
3133,737X3,737RPT21,737,SCO,5,11.19729042,2007,SAND,LIGHT,NONE,562374.1875,297247.5313,54.94540322,-3.605673951,2007,4,1482
3134,737X3,737RPT21,737,SCO,5,9,1978,SAND,LIGHT,NONE,562374.1875,297247.5313,54.94540322,-3.605673951,1978,4,1482
3135,737X4,737RPT22,737,SCO,5,10,1978,UNKN,LIGHT,NONE,562169.875,297605.75,54.94364165,-3.600011052,1978,4,1482
3136,737X4,737RPT22,737,SCO,5,12.8604002,1998,UNKN,LIGHT,NONE,562169.875,297605.75,54.94364165,-3.600011052,1998,4,1482
3137,737X4,737RPT22,737,SCO,5,11.21796036,2007,UNKN,LIGHT,NONE,562169.875,297605.75,54.94364165,-3.600011052,2007,4,1482
3138,73X1,73RPT28,73,ENG,4,5.984611988,2007,SAND,MEDIUM(SILTY),NONE,112739.1875,267210.3125,50.89881828,-3.889691687,2007,3,1144
3139,73X2,73RPT29,73,ENG,4,4.165707111,2007,SAND,MEDIUM(SILTY),NONE,112775.6484,267617.4688,50.89923952,-3.883918333,2007,3,1144
3140,73X3,73RPT30,73,ENG,2,6.313271999,2007,SAND,MEDIUM(SILTY),NONE,112301.7656,267870.4375,50.89503847,-3.880151472,2007,2,1144
3141,73X4,73RPT31,73,ENG,2,10.69633007,2007,SAND,MEDIUM(SILTY),NONE,112091.1797,267519.5,50.89306536,-3.885062213,2007,2,1144
3142,73X5,73RPT32,73,ENG,4,4.937951088,2007,SAND,MEDIUM(SILTY),NONE,112462.3281,267387.6875,50.89637079,-3.887070179,2007,3,1144
3143,741X2,741RPT19,741,ENG,5,5.646922112,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),562448.375,357684.1563,54.95487097,-2.662285198,2007,3,916
3144,741X3,741RPT20,741,ENG,11,34.71670151,2007,UNKN,ALL,NONE,562812.375,357358.7813,54.95811394,-2.667419713,2007,1,916
3145,741X4,741RPT21,741,ENG,6,4.546125889,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),562509.9375,357153.5313,54.95537873,-2.670579399,2007,4,916
3146,741X5,741RPT22,741,ENG,8,8.381213188,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),562305.625,357308.9063,54.95355621,-2.668122929,2007,1,916
3147,743X1,743RPT12,743,ENG,5,5.402863979,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),562828.5,387204.2188,54.95992473,-2.201358866,2007,4,860
3148,743X1,743RPT12,743,ENG,5,6,1978,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),562828.5,387204.2188,54.95992473,-2.201358866,1978,4,860
3149,743X1,743RPT12,743,ENG,5,5.415604115,1998,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),562828.5,387204.2188,54.95992473,-2.201358866,1998,4,860
3150,743X2,743RPT13,743,ENG,5,7.753787994,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),562730.0625,387715.4063,54.95905286,-2.193371356,2007,4,860
3151,743X2,743RPT13,743,ENG,5,6,1978,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),562730.0625,387715.4063,54.95905286,-2.193371356,1978,4,860
3152,743X2,743RPT13,743,ENG,5,6.195328236,1998,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),562730.0625,387715.4063,54.95905286,-2.193371356,1998,4,860
3153,743X3,743RPT14,743,ENG,5,11.32289028,1998,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),562423.25,387261.9063,54.95628456,-2.200439471,1998,4,860
3154,743X3,743RPT14,743,ENG,5,9,1978,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),562423.25,387261.9063,54.95628456,-2.200439471,1978,4,860
3155,743X3,743RPT14,743,ENG,5,8.405686378,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),562423.25,387261.9063,54.95628456,-2.200439471,2007,4,860
3156,743X4,743RPT15,743,ENG,5,16.77109909,1998,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),562179.1875,387641.375,54.95410076,-2.194503742,1998,8,860
3157,743X4,743RPT15,743,ENG,5,35.05025864,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),562179.1875,387641.375,54.95410076,-2.194503742,2007,8,860
3158,743X4,743RPT15,743,ENG,5,13,1978,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),562179.1875,387641.375,54.95410076,-2.194503742,1978,8,860
3159,743X5,743RPT16,743,ENG,5,14.60595036,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),562301.3125,387839.9375,54.95520327,-2.191408368,2007,4,860
3160,743X5,743RPT16,743,ENG,5,12.36200047,1998,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),562301.3125,387839.9375,54.95520327,-2.191408368,1998,4,860
3161,743X5,743RPT16,743,ENG,5,9,1978,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),562301.3125,387839.9375,54.95520327,-2.191408368,1978,4,860
3162,744X1,744RPT25,744,ENG,1,5.558630943,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,562966.75,402476.7188,54.9613285,-1.962851787,2007,1,662
3163,744X2,744RPT26,744,ENG,2,13.53752995,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,562471.25,402669.875,54.95687488,-1.959839646,2007,2,662
3164,744X4,744RPT28,744,ENG,4,4.874039173,2007,UNKN,LIGHT TO MEDIUM,NONE,562138.8125,402216.7813,54.95388964,-1.966917354,2007,3,662
3165,744X5,744RPT29,744,ENG,4,6.575614929,2007,UNKN,LIGHT TO MEDIUM,NONE,562102.75,402439.9375,54.9535647,-1.963433055,2007,4,662
3166,748X1,748RPT11,748,SCO,8,90.05404663,2007,SILT,ALL,NONE,577836.5625,222208.4219,55.06308453,-4.785559557,2007,2,1667
3167,748X2,748RPT12,748,SCO,2,93.76959991,2007,SILT,ALL,NONE,577701.125,222669.0938,55.06203365,-4.778271139,2007,2,1667
3168,748X4,748RPT14,748,SCO,2,11.63035011,2007,SILT,ALL,NONE,577305.6875,222836.2969,55.05854427,-4.775410679,2007,2,1667
3169,748X5,748RPT15,748,SCO,2,92.55235291,2007,SILT,ALL,NONE,577097.3125,222554.3906,55.05657316,-4.779689003,2007,2,1667
3170,751X1,751RPT17,751,SCO,6,23.73855972,1998,SAND,LIGHT(SANDY),NONE,577867.8125,267202.75,55.0774421,-4.081618024,1998,4,1263
3171,751X1,751RPT17,751,SCO,6,33,1978,SAND,LIGHT(SANDY),NONE,577867.8125,267202.75,55.0774421,-4.081618024,1978,4,1263
3172,751X1,751RPT17,751,SCO,6,26.90225983,2007,SAND,LIGHT(SANDY),NONE,577867.8125,267202.75,55.0774421,-4.081618024,2007,4,1263
3173,751X2,751RPT18,751,SCO,6,23,1978,SAND,LIGHT(SANDY),NONE,577759.3125,267691.1875,55.07659824,-4.073922504,1978,4,1263
3174,751X2,751RPT18,751,SCO,6,19.37602043,2007,SAND,LIGHT(SANDY),NONE,577759.3125,267691.1875,55.07659824,-4.073922504,2007,4,1263
3175,751X2,751RPT18,751,SCO,6,24.60728073,1998,SAND,LIGHT(SANDY),NONE,577759.3125,267691.1875,55.07659824,-4.073922504,1998,4,1263
3176,751X3,751RPT19,751,SCO,11,19.14981079,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,577409.75,267279.6875,55.07334924,-4.080200244,2007,4,1263
3177,751X3,751RPT19,751,SCO,11,16,1978,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,577409.75,267279.6875,55.07334924,-4.080200244,1978,4,1263
3178,751X3,751RPT19,751,SCO,11,20.30418968,1998,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,577409.75,267279.6875,55.07334924,-4.080200244,1998,4,1263
3179,751X4,751RPT20,751,SCO,6,20.50880051,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,577180.375,267588.125,55.07137181,-4.075266382,2007,4,1263
3180,751X4,751RPT20,751,SCO,6,41,1978,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,577180.375,267588.125,55.07137181,-4.075266382,1978,4,1263
3181,751X4,751RPT20,751,SCO,6,21.91867065,1998,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,577180.375,267588.125,55.07137181,-4.075266382,1998,4,1263
3182,751X5,751RPT21,751,SCO,11,24,1978,SAND,LIGHT(SANDY),NONE,577634.875,267722.5313,55.07548914,-4.073374113,1978,11,1263
3183,751X5,751RPT21,751,SCO,11,24.51811981,2007,SAND,LIGHT(SANDY),NONE,577634.875,267722.5313,55.07548914,-4.073374113,2007,11,1263
3184,751X5,751RPT30,751,SCO,11,19.85224915,1998,SAND,LIGHT(SANDY),NONE,577634.875,267722.5313,55.07548914,-4.073374113,1998,11,1263
3185,753X1,753RPT17,753,SCO,6,3.465172052,2007,UNKN,LIGHT,NONE,577889.8125,297405.4063,55.08480636,-3.608782617,2007,1,989
3186,753X2,753RPT18,753,SCO,1,4.296871185,2007,UNKN,LIGHT,NONE,577857.9375,297195.1875,55.08447651,-3.612062912,2007,3,989
3187,753X3,753RPT19,753,SCO,6,3.775959015,2007,UNKN,LIGHT,NONE,577455.625,297140.375,55.08085138,-3.612775763,2007,3,989
3188,753X5,753RPT21,753,SCO,5,5.360588074,2007,UNKN,LIGHT,NONE,577137.6875,297259.4375,55.0780202,-3.610796724,2007,4,989
3189,756X1,756RPT17,756,SCO,2,5.27560091,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,577594.125,342101.3438,55.08938642,-2.908652405,2007,2,978
3190,756X2,756RPT18,756,SCO,5,7.83597517,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,577832.25,342408.0625,55.09156171,-2.903895911,2007,4,978
3191,756X3,756RPT19,756,SCO,5,5.884272099,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,577401.625,342849.8438,55.08774376,-2.896888321,2007,4,978
3192,756X4,756RPT20,756,SCO,5,12.50144005,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,577297,342516.9375,55.08676519,-2.90208196,2007,4,978
3193,756X5,756RPT21,756,SCO,6,5.391962051,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,577111.25,342046.5625,55.08504144,-2.909412077,2007,14,978
3194,757X1,757RPT19,757,ENG,6,9.620883942,2007,UNKN,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,577573.0625,357061.2813,55.09072046,-2.67428871,2007,8,1135
3195,757X2,757RPT20,757,ENG,8,24.34712029,2007,UNKN,ALL,VARIABLE,577873.25,357513.4688,55.09345679,-2.667249423,2007,8,1135
3196,757X3,757RPT21,757,ENG,8,11.57250023,2007,UNKN,ALL,VARIABLE,577341.5625,357417.3438,55.0886711,-2.668675718,2007,11,1135
3197,757X4,757RPT22,757,ENG,8,46.36085892,2007,UNKN,ALL,VARIABLE,577538.25,357928.4688,55.09048213,-2.660697713,2007,11,1135
3198,757X5,757RPT23,757,ENG,8,88.91300201,2007,SILT,ALL,NONE,577831.375,357922.5625,55.09311548,-2.660833706,2007,12,1135
3199,758X1,758RPT15,758,ENG,12,94.40206146,2007,SILT,ALL,NONE,577790.8125,372063,55.09375185,-2.439277262,2007,12,974
3200,758X2,758RPT16,758,ENG,2,96.76009369,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),577784,372586.1563,55.09371994,-2.431079625,2007,2,974
3201,758X3,758RPT17,758,ENG,12,92.01824188,2007,SILT,ALL,NONE,577442,372852.3438,55.0906615,-2.426876135,2007,2,974
3202,758X4,758RPT18,758,ENG,11,72.31355286,2007,CLAY,MEDIUM TO LIGHT(SILTY) TO HEAVY,VARIABLE(LOW),577294.5625,372261.1563,55.08930384,-2.436123923,2007,2,974
3203,758X5,758RPT19,758,ENG,12,94.5933609,2007,SILT,ALL,NONE,577192.9375,372107,55.08838199,-2.438529027,2007,12,974
3204,75X1,75RPT27,75,ENG,5,4.822648048,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,112930.5,297608,50.90673478,-3.457650197,2007,4,978
3205,75X1,75RPT27,75,ENG,5,5,1978,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,112930.5,297608,50.90673478,-3.457650197,1978,4,978
3206,75X2,75RPT28,75,ENG,4,7,1978,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,112745.2422,297674.625,50.90508124,-3.456650952,1978,4,978
3207,75X2,75RPT28,75,ENG,4,6.059146881,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,112745.2422,297674.625,50.90508124,-3.456650952,2007,4,978
3208,75X3,75RPT29,75,ENG,5,6.129581928,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,112308.4922,297411.9063,50.90110841,-3.460263199,2007,1,978
3209,75X3,75RPT29,75,ENG,5,9,1978,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,112308.4922,297411.9063,50.90110841,-3.460263199,1978,1,978
3210,75X5,75RPT31,75,ENG,5,7,1978,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,112322.2813,297929.75,50.90132425,-3.452905404,1978,4,978
3211,75X5,75RPT31,75,ENG,5,5.874965191,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,112322.2813,297929.75,50.90132425,-3.452905404,2007,4,978
3212,75X6,75RPT43,75,ENG,5,7.934360981,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,112122.1016,297961.6875,50.89953035,-3.452395367,2007,3,978
3213,761X1,761RPT17,761,ENG,5,6.948950768,2007,UNKN,ALL,NONE,577850.5625,417206.25,55.09478733,-1.731928974,2007,4,686
3214,761X2,761RPT18,761,ENG,6,8.913208008,2007,UNKN,ALL,NONE,577736.4375,417705.8125,55.09374437,-1.72410839,2007,4,686
3215,761X3,761RPT19,761,ENG,6,6.388113976,2007,UNKN,ALL,NONE,577334.1875,417228.6875,55.09014647,-1.731608446,2007,4,686
3216,761X5,761RPT21,761,ENG,2,15.53635025,2007,UNKN,ALL,NONE,577275.5,417934.875,55.08959424,-1.72054816,2007,2,686
3217,763X1,763RPT16,763,SCO,6,22.86906815,2007,FINE,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,587782,210102.0313,55.14785177,-4.9814993,2007,4,1074
3218,763X2,763RPT17,763,SCO,5,14.44994354,2007,UNKN,LIGHT,NONE,587720.5,210619.4219,55.14749791,-4.97335137,2007,4,1074
3219,763X3,763RPT18,763,SCO,5,11.0517683,2007,UNKN,LIGHT,NONE,587333.125,210278.5313,55.14389152,-4.978433472,2007,4,1074
3220,765X1,765RPT8,765,SCO,10,95.17822266,2007,UNKN,LIGHT,NONE,592876.875,237136.2031,55.2032225,-4.560711583,2007,12,2068
3221,765X2,765RPT9,765,SCO,2,77.77567291,2007,UNKN,LIGHT,NONE,592919.5625,237673.9688,55.20378271,-4.552295266,2007,10,2068
3222,765X3,765RPT10,765,SCO,2,91.86258698,2007,UNKN,LIGHT,NONE,592517.25,237410.3438,55.20008449,-4.556201687,2007,2,2068
3223,765X4,765RPT11,765,SCO,2,92.02841187,2007,UNKN,LIGHT,NONE,592339.5625,237574.3438,55.19854335,-4.553525585,2007,2,2068
3224,765X6,765RPT12,765,SCO,10,94.8019104,2007,UNKN,LIGHT,NONE,592370.5,237158.5313,55.19868419,-4.560069274,2007,12,2068
3225,766X1,766RPT11,766,SCO,11,93.5252533,1998,UNKN,LIGHT,NONE,592820.9375,252302.1719,55.20748854,-4.322600918,1998,8,2289
3226,766X1,766RPT11,766,SCO,11,87.98147583,2007,UNKN,LIGHT,NONE,592820.9375,252302.1719,55.20748854,-4.322600918,2007,8,2289
3227,766X1,766RPT11,766,SCO,11,77,1978,UNKN,LIGHT,NONE,592820.9375,252302.1719,55.20748854,-4.322600918,1978,8,2289
3228,766X2,766RPT12,766,SCO,11,74.61160278,2007,UNKN,LIGHT,NONE,592765.875,252684.5469,55.20710863,-4.316568641,2007,8,2289
3229,766X2,766RPT12,766,SCO,11,79,1978,UNKN,LIGHT,NONE,592765.875,252684.5469,55.20710863,-4.316568641,1978,8,2289
3230,766X2,766RPT12,766,SCO,11,87.65569305,1998,UNKN,LIGHT,NONE,592765.875,252684.5469,55.20710863,-4.316568641,1998,8,2289
3231,766X3,766RPT13,766,SCO,8,67.73196411,2007,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,592331.9375,252249.3594,55.20308227,-4.323174296,2007,8,2289
3232,766X3,766RPT13,766,SCO,8,51,1978,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,592331.9375,252249.3594,55.20308227,-4.323174296,1978,8,2289
3233,766X3,766RPT13,766,SCO,8,81.40055847,1998,SAND,LIGHT(SANDY) TO MEDIUM(SANDY),NONE,592331.9375,252249.3594,55.20308227,-4.323174296,1998,8,2289
3234,766X4,766RPT14,766,SCO,8,91.59772491,2007,UNKN,LIGHT,NONE,592112,252722.5938,55.2012489,-4.315630403,2007,8,2289
3235,766X4,766RPT14,766,SCO,8,94,1978,UNKN,LIGHT,NONE,592112,252722.5938,55.2012489,-4.315630403,1978,8,2289
3236,766X4,766RPT14,766,SCO,8,77.47725677,1998,UNKN,LIGHT,NONE,592112,252722.5938,55.2012489,-4.315630403,1998,8,2289
3237,766X5,766RPT15,766,SCO,8,93.5252533,1998,UNKN,LIGHT,NONE,592344.125,252826.1875,55.20336392,-4.314125101,1998,8,2289
3238,766X5,766RPT15,766,SCO,8,68,1978,UNKN,LIGHT,NONE,592344.125,252826.1875,55.20336392,-4.314125101,1978,8,2289
3239,766X5,766RPT15,766,SCO,8,91.45022583,2007,UNKN,LIGHT,NONE,592344.125,252826.1875,55.20336392,-4.314125101,2007,8,2289
3240,769X1,769RPT16,769,SCO,2,61.07902145,1998,SAND,LIGHT TO MEDIUM,NONE,592846.125,297190.7188,55.21910482,-3.617572963,1998,2,1304
3241,769X1,769RPT16,769,SCO,2,20,1978,SAND,LIGHT TO MEDIUM,NONE,592846.125,297190.7188,55.21910482,-3.617572963,1978,2,1304
3242,769X1,769RPT16,769,SCO,2,87.74250793,2007,SAND,LIGHT TO MEDIUM,NONE,592846.125,297190.7188,55.21910482,-3.617572963,2007,2,1304
3243,769X2,769RPT17,769,SCO,2,69.17021179,1998,SAND,LIGHT TO MEDIUM,NONE,592785.0625,297617.125,55.2186451,-3.610851375,1998,2,1304
3244,769X2,769RPT17,769,SCO,2,85.13713074,2007,SAND,LIGHT TO MEDIUM,NONE,592785.0625,297617.125,55.2186451,-3.610851375,2007,2,1304
3245,769X2,769RPT17,769,SCO,2,18,1978,SAND,LIGHT TO MEDIUM,NONE,592785.0625,297617.125,55.2186451,-3.610851375,1978,2,1304
3246,769X3,769RPT18,769,SCO,2,17.80405998,1998,UNKN,LIGHT,NONE,592313.625,297239.4063,55.21433191,-3.61661404,1998,2,1304
3247,769X3,769RPT18,769,SCO,2,13.80834961,2007,UNKN,LIGHT,NONE,592313.625,297239.4063,55.21433191,-3.61661404,2007,2,1304
